Response ID,Real image ID,Synthetic Image ID,Real Image Response,Syn image response,Date
6821,88,481,real,synthetic,2020-01-02T20:14:44.572484
6822,252,178,real,synthetic,2020-01-02T20:14:44.572484
6823,319,408,synthetic,synthetic,2020-01-02T20:14:44.572484
6824,23,172,real,synthetic,2020-01-02T20:14:44.572484
6825,66,179,synthetic,synthetic,2020-01-02T20:14:44.572484
6826,118,415,real,real,2020-01-02T20:14:44.572484
6827,361,464,real,real,2020-01-02T20:14:44.572484
6828,16,405,real,synthetic,2020-01-02T20:14:44.572484
6829,33,154,real,real,2020-01-02T20:14:44.572484
6830,119,395,real,synthetic,2020-01-02T20:14:44.572484
6831,49,424,synthetic,real,2020-01-02T20:14:44.572484
6832,9,221,real,synthetic,2020-01-02T20:14:44.572484
6833,296,226,synthetic,synthetic,2020-01-02T20:14:44.572484
6834,42,238,real,real,2020-01-02T20:14:44.572484
6835,78,478,synthetic,real,2020-01-02T20:14:44.572484
6836,95,182,synthetic,synthetic,2020-01-02T20:14:44.572484
6837,360,193,synthetic,real,2020-01-02T20:14:44.572484
6838,23,442,synthetic,real,2020-01-02T20:14:44.572484
6839,280,377,real,synthetic,2020-01-02T20:14:44.572484
6840,12,125,synthetic,real,2020-01-02T20:14:44.572484
6841,106,468,real,real,2020-01-02T20:14:44.572484
6842,298,401,synthetic,real,2020-01-02T20:14:44.572484
6843,307,460,synthetic,synthetic,2020-01-02T20:14:44.572484
6844,329,451,synthetic,real,2020-01-02T20:14:44.572484
6845,301,450,real,real,2020-01-02T20:14:44.572484
6846,261,434,synthetic,synthetic,2020-01-02T20:14:44.572484
6847,266,197,real,real,2020-01-02T20:14:44.572484
6848,250,194,synthetic,real,2020-01-02T20:14:44.572484
6849,367,133,synthetic,real,2020-01-02T20:14:44.572484
6850,351,208,real,synthetic,2020-01-02T20:14:44.572484
6851,77,179,real,real,2020-01-02T20:14:44.572484
6852,336,205,real,synthetic,2020-01-02T20:14:44.572484
6853,99,179,real,real,2020-01-02T20:14:44.572484
6854,271,145,synthetic,synthetic,2020-01-02T20:14:44.572484
6855,112,204,synthetic,real,2020-01-02T20:14:44.572484
6856,251,209,real,synthetic,2020-01-02T20:14:44.572484
6857,113,222,synthetic,real,2020-01-02T20:14:44.572484
6858,359,390,synthetic,synthetic,2020-01-02T20:14:44.572484
6859,263,407,synthetic,real,2020-01-02T20:14:44.572484
6860,35,140,synthetic,real,2020-01-02T20:14:44.572484
6861,102,419,real,real,2020-01-02T20:14:44.572484
6862,114,125,synthetic,real,2020-01-02T20:14:44.572484
6863,346,448,real,synthetic,2020-01-02T20:14:44.572484
6864,293,137,real,synthetic,2020-01-02T20:14:44.572484
6865,14,369,real,synthetic,2020-01-02T20:14:44.572484
6866,82,148,real,synthetic,2020-01-02T20:14:44.572484
6867,285,224,synthetic,real,2020-01-02T20:14:44.572484
6868,276,439,synthetic,synthetic,2020-01-02T20:14:44.572484
6869,249,143,synthetic,real,2020-01-02T20:14:44.572484
6870,296,217,real,real,2020-01-02T20:14:44.572484
6871,344,491,synthetic,real,2020-01-02T20:14:44.572484
6872,59,237,real,real,2020-01-02T20:14:44.572484
6873,12,159,synthetic,real,2020-01-02T20:14:44.572484
6874,280,428,real,synthetic,2020-01-02T20:14:44.572484
6875,307,154,real,real,2020-01-02T20:14:44.572484
6876,362,161,synthetic,real,2020-01-02T20:14:44.572484
6877,298,470,real,synthetic,2020-01-02T20:14:44.572484
6878,268,190,synthetic,synthetic,2020-01-02T20:14:44.572484
6879,356,435,real,synthetic,2020-01-02T20:14:44.572484
6880,306,468,real,synthetic,2020-01-02T20:14:44.572484
6881,320,221,real,synthetic,2020-01-02T20:14:44.572484
6882,323,431,synthetic,synthetic,2020-01-02T20:14:44.572484
6883,345,416,synthetic,real,2020-01-02T20:14:44.572484
6884,359,425,synthetic,synthetic,2020-01-02T20:14:44.572484
6885,66,433,real,synthetic,2020-01-02T20:14:44.572484
6886,263,379,real,synthetic,2020-01-02T20:14:44.572484
6887,47,455,synthetic,real,2020-01-02T20:14:44.572484
6888,100,127,synthetic,synthetic,2020-01-02T20:14:44.572484
6889,111,202,real,real,2020-01-02T20:14:44.572484
6890,38,435,synthetic,synthetic,2020-01-02T20:14:44.572484
6891,315,474,synthetic,synthetic,2020-01-02T20:14:44.572484
6892,77,470,synthetic,real,2020-01-02T20:14:44.572484
6893,361,157,real,real,2020-01-02T20:14:44.572484
6894,49,422,real,synthetic,2020-01-02T20:14:44.572484
6895,269,464,synthetic,synthetic,2020-01-02T20:14:44.572484
6896,335,432,synthetic,real,2020-01-02T20:14:44.572484
6897,44,198,synthetic,real,2020-01-02T20:14:44.572484
6898,43,221,synthetic,real,2020-01-02T20:14:44.572484
6899,262,369,synthetic,synthetic,2020-01-02T20:14:44.572484
6900,349,383,synthetic,real,2020-01-02T20:14:44.572484
6901,285,389,real,synthetic,2020-01-02T20:14:44.572484
6902,285,211,real,real,2020-01-02T20:14:44.572484
6903,259,156,real,synthetic,2020-01-02T20:14:44.572484
6904,327,450,real,real,2020-01-02T20:14:44.572484
6905,337,419,real,synthetic,2020-01-02T20:14:44.572484
6906,357,492,real,real,2020-01-02T20:14:44.572484
6907,51,478,real,real,2020-01-02T20:14:44.572484
6908,12,478,real,real,2020-01-02T20:14:44.572484
6909,308,197,real,synthetic,2020-01-02T20:14:44.572484
6910,93,208,real,real,2020-01-02T20:14:44.572484
6911,45,396,synthetic,synthetic,2020-01-02T20:14:44.572484
6912,82,157,real,real,2020-01-02T20:14:44.572484
6913,331,241,synthetic,real,2020-01-02T20:14:44.572484
6914,259,489,real,real,2020-01-02T20:14:44.572484
6915,59,438,real,synthetic,2020-01-02T20:14:44.572484
6916,82,166,real,synthetic,2020-01-02T20:14:44.572484
6917,258,228,real,synthetic,2020-01-02T20:14:44.572484
6918,105,371,synthetic,real,2020-01-02T20:14:44.572484
6919,86,472,real,real,2020-01-02T20:14:44.572484
6920,86,190,synthetic,synthetic,2020-01-02T20:14:44.572484
6921,352,378,real,real,2020-01-02T20:14:44.572484
6922,83,141,real,synthetic,2020-01-02T20:14:44.572484
6923,276,381,real,synthetic,2020-01-02T20:14:44.572484
6924,87,433,real,real,2020-01-02T20:14:44.572484
6925,314,492,real,real,2020-01-02T20:14:44.572484
6926,338,455,real,synthetic,2020-01-02T20:14:44.572484
6927,19,200,synthetic,synthetic,2020-01-02T20:14:44.572484
6928,258,219,synthetic,synthetic,2020-01-02T20:14:44.572484
6929,285,440,synthetic,synthetic,2020-01-02T20:14:44.572484
6930,43,123,synthetic,real,2020-01-02T20:14:44.572484
6931,73,470,real,synthetic,2020-01-02T20:14:44.572484
6932,102,388,synthetic,synthetic,2020-01-02T20:14:44.572484
6933,368,493,synthetic,real,2020-01-02T20:14:44.572484
6934,101,204,synthetic,synthetic,2020-01-02T20:14:44.572484
6935,301,484,synthetic,real,2020-01-02T20:14:44.572484
6936,337,492,real,synthetic,2020-01-02T20:14:44.572484
6937,120,164,synthetic,synthetic,2020-01-02T20:14:44.572484
6938,368,224,real,real,2020-01-02T20:14:44.572484
6939,283,450,real,real,2020-01-02T20:14:44.572484
6940,349,186,real,real,2020-01-02T20:14:44.572484
6941,35,470,real,real,2020-01-02T20:14:44.572484
6942,320,456,real,real,2020-01-02T20:14:44.572484
6943,346,178,synthetic,real,2020-01-02T20:14:44.572484
6944,26,123,synthetic,real,2020-01-02T20:14:44.572484
6945,25,408,real,real,2020-01-02T20:14:44.572484
6946,332,458,real,synthetic,2020-01-02T20:14:44.572484
6947,353,427,real,real,2020-01-02T20:14:44.572484
6948,360,223,synthetic,synthetic,2020-01-02T20:14:44.572484
6949,275,211,synthetic,synthetic,2020-01-02T20:14:44.572484
6950,267,496,real,real,2020-01-02T20:14:44.572484
6951,105,474,real,real,2020-01-02T20:14:44.572484
6952,20,449,synthetic,real,2020-01-02T20:14:44.572484
6953,352,394,real,synthetic,2020-01-02T20:14:44.572484
6954,334,206,synthetic,synthetic,2020-01-02T20:14:44.572484
6955,54,245,real,real,2020-01-02T20:14:44.572484
6956,76,206,synthetic,real,2020-01-02T20:14:44.572484
6957,38,167,synthetic,synthetic,2020-01-02T20:14:44.572484
6958,332,474,synthetic,synthetic,2020-01-02T20:14:44.572484
6959,316,183,synthetic,synthetic,2020-01-02T20:14:44.572484
6960,64,398,real,synthetic,2020-01-02T20:14:44.572484
6961,63,192,real,synthetic,2020-01-02T20:14:44.572484
6962,4,127,real,synthetic,2020-01-02T20:14:44.572484
6963,60,375,real,synthetic,2020-01-02T20:14:44.572484
6964,113,383,synthetic,synthetic,2020-01-02T20:14:44.572484
6965,53,182,synthetic,synthetic,2020-01-02T20:14:44.572484
6966,316,450,synthetic,real,2020-01-02T20:14:44.572484
6967,120,481,synthetic,synthetic,2020-01-02T20:14:44.572484
6968,67,484,real,real,2020-01-02T20:14:44.572484
6969,72,414,synthetic,synthetic,2020-01-02T20:14:44.572484
6970,318,125,real,real,2020-01-02T20:14:44.572484
6971,264,194,synthetic,real,2020-01-02T20:14:44.572484
6972,44,185,synthetic,real,2020-01-02T20:14:44.572484
6973,66,149,synthetic,real,2020-01-02T20:14:44.572484
6974,9,145,synthetic,real,2020-01-02T20:14:44.572484
6975,104,240,real,synthetic,2020-01-02T20:14:44.572484
6976,100,404,real,real,2020-01-02T20:14:44.572484
6977,316,214,synthetic,real,2020-01-02T20:14:44.572484
6978,328,433,real,real,2020-01-02T20:14:44.572484
6979,342,413,real,real,2020-01-02T20:14:44.572484
6980,339,400,synthetic,synthetic,2020-01-02T20:14:44.572484
6981,306,229,real,synthetic,2020-01-02T20:14:44.572484
6982,296,474,synthetic,synthetic,2020-01-02T20:14:44.572484
6983,22,443,synthetic,real,2020-01-02T20:14:44.572484
6984,77,456,synthetic,synthetic,2020-01-02T20:14:44.572484
6985,294,373,real,synthetic,2020-01-02T20:14:44.572484
6986,74,442,real,synthetic,2020-01-02T20:14:44.572484
6987,316,156,synthetic,synthetic,2020-01-02T20:14:44.572484
6988,267,233,real,real,2020-01-02T20:14:44.572484
6989,110,465,real,real,2020-01-02T20:14:44.572484
6990,361,480,synthetic,synthetic,2020-01-02T20:14:44.572484
6991,306,214,real,real,2020-01-02T20:14:44.572484
6992,44,399,real,synthetic,2020-01-02T20:14:44.572484
6993,4,495,synthetic,real,2020-01-02T20:14:44.572484
6994,111,490,synthetic,real,2020-01-02T20:14:44.572484
6995,30,171,synthetic,real,2020-01-02T20:14:44.572484
6996,20,147,synthetic,real,2020-01-02T20:14:44.572484
6997,262,414,real,synthetic,2020-01-02T20:14:44.572484
6998,305,226,synthetic,synthetic,2020-01-02T20:14:44.572484
6999,366,396,synthetic,real,2020-01-02T20:14:44.572484
7000,79,211,synthetic,synthetic,2020-01-02T20:14:44.572484
7001,91,222,synthetic,real,2020-01-02T20:14:44.572484
7002,354,148,real,synthetic,2020-01-02T20:14:44.572484
7003,79,124,synthetic,synthetic,2020-01-02T20:14:44.572484
7004,259,377,synthetic,real,2020-01-02T20:14:44.572484
7005,301,207,real,synthetic,2020-01-02T20:14:44.572484
7006,325,369,real,real,2020-01-02T20:14:44.572484
7007,82,379,real,real,2020-01-02T20:14:44.572484
7008,307,169,real,real,2020-01-02T20:14:44.572484
7009,95,239,synthetic,real,2020-01-02T20:14:44.572484
7010,276,436,synthetic,synthetic,2020-01-02T20:14:44.572484
7011,32,224,synthetic,real,2020-01-02T20:14:44.572484
7012,82,450,real,real,2020-01-02T20:14:44.572484
7013,2,469,synthetic,real,2020-01-02T20:14:44.572484
7014,367,454,real,real,2020-01-02T20:14:44.572484
7015,12,129,synthetic,synthetic,2020-01-02T20:14:44.572484
7016,268,167,real,synthetic,2020-01-02T20:14:44.572484
7017,104,449,synthetic,real,2020-01-02T20:14:44.572484
7018,73,491,synthetic,real,2020-01-02T20:14:44.572484
7019,85,376,real,synthetic,2020-01-02T20:14:44.572484
7020,41,213,real,real,2020-01-02T20:14:44.572484
7021,95,189,synthetic,synthetic,2020-01-02T20:14:44.572484
7022,23,395,synthetic,real,2020-01-02T20:14:44.572484
7023,360,231,real,real,2020-01-02T20:14:44.572484
7024,252,472,real,synthetic,2020-01-02T20:14:44.572484
7025,81,122,synthetic,synthetic,2020-01-02T20:14:44.572484
7026,82,218,synthetic,real,2020-01-02T20:14:44.572484
7027,27,131,synthetic,synthetic,2020-01-02T20:14:44.572484
7028,15,479,real,synthetic,2020-01-02T20:14:44.572484
7029,277,225,real,synthetic,2020-01-02T20:14:44.572484
7030,326,458,real,synthetic,2020-01-02T20:14:44.572484
7031,94,408,synthetic,synthetic,2020-01-02T20:14:44.572484
7032,334,478,real,real,2020-01-02T20:14:44.572484
7033,45,454,real,real,2020-01-02T20:14:44.572484
7034,338,455,real,synthetic,2020-01-02T20:14:44.572484
7035,8,247,real,real,2020-01-02T20:14:44.572484
7036,98,174,real,synthetic,2020-01-02T20:14:44.572484
7037,107,480,synthetic,real,2020-01-02T20:14:44.572484
7038,11,198,synthetic,real,2020-01-02T20:14:44.572484
7039,298,429,real,real,2020-01-02T20:14:44.572484
7040,252,240,synthetic,real,2020-01-02T20:14:44.572484
7041,28,237,synthetic,synthetic,2020-01-02T20:14:44.572484
7042,44,232,synthetic,real,2020-01-02T20:14:44.572484
7043,363,225,synthetic,real,2020-01-02T20:14:44.572484
7044,69,477,real,synthetic,2020-01-02T20:14:44.572484
7045,269,444,real,synthetic,2020-01-02T20:14:44.572484
7046,112,170,synthetic,synthetic,2020-01-02T20:14:44.572484
7047,53,172,synthetic,synthetic,2020-01-02T20:14:44.572484
7048,46,470,real,synthetic,2020-01-02T20:14:44.572484
7049,70,408,real,synthetic,2020-01-02T20:14:44.572484
7050,86,186,real,real,2020-01-02T20:14:44.572484
7051,311,416,real,synthetic,2020-01-02T20:14:44.572484
7052,106,217,synthetic,synthetic,2020-01-02T20:14:44.572484
7053,258,467,real,real,2020-01-02T20:14:44.572484
7054,43,188,synthetic,real,2020-01-02T20:14:44.572484
7055,100,206,synthetic,synthetic,2020-01-02T20:14:44.572484
7056,54,474,synthetic,synthetic,2020-01-02T20:14:44.572484
7057,77,123,synthetic,real,2020-01-02T20:14:44.572484
7058,273,224,synthetic,real,2020-01-02T20:14:44.572484
7059,320,472,real,synthetic,2020-01-02T20:14:44.572484
7060,46,163,synthetic,synthetic,2020-01-02T20:14:44.572484
7061,319,372,real,synthetic,2020-01-02T20:14:44.572484
7062,29,161,real,synthetic,2020-01-02T20:14:44.572484
7063,99,211,synthetic,synthetic,2020-01-02T20:14:44.572484
7064,249,175,real,real,2020-01-02T20:14:44.572484
7065,73,461,real,synthetic,2020-01-02T20:14:44.572484
7066,320,189,synthetic,real,2020-01-02T20:14:44.572484
7067,35,420,synthetic,synthetic,2020-01-02T20:14:44.572484
7068,100,468,synthetic,synthetic,2020-01-02T20:14:44.572484
7069,29,494,synthetic,real,2020-01-02T20:14:44.572484
7070,105,401,real,synthetic,2020-01-02T20:14:44.572484
7071,259,454,synthetic,synthetic,2020-01-02T20:14:44.572484
7072,301,398,real,real,2020-01-02T20:14:44.572484
7073,13,427,real,real,2020-01-02T20:14:44.572484
7074,358,195,synthetic,real,2020-01-02T20:14:44.572484
7075,319,474,synthetic,real,2020-01-02T20:14:44.572484
7076,322,198,synthetic,real,2020-01-02T20:14:44.572484
7077,352,197,synthetic,synthetic,2020-01-02T20:14:44.572484
7078,364,173,synthetic,real,2020-01-02T20:14:44.572484
7079,66,461,synthetic,synthetic,2020-01-02T20:14:44.572484
7080,102,124,real,real,2020-01-02T20:14:44.572484
7081,38,209,real,real,2020-01-02T20:14:44.572484
7082,361,413,synthetic,synthetic,2020-01-02T20:14:44.572484
7083,22,399,synthetic,real,2020-01-02T20:14:44.572484
7084,337,394,real,real,2020-01-02T20:14:44.572484
7085,344,419,real,synthetic,2020-01-02T20:14:44.572484
7086,77,400,synthetic,real,2020-01-02T20:14:44.572484
7087,38,470,real,synthetic,2020-01-02T20:14:44.572484
7088,66,459,synthetic,synthetic,2020-01-02T20:14:44.572484
7089,36,236,real,synthetic,2020-01-02T20:14:44.572484
7090,263,160,synthetic,real,2020-01-02T20:14:44.572484
7091,43,224,synthetic,real,2020-01-02T20:14:44.572484
7092,250,123,synthetic,real,2020-01-02T20:14:44.572484
7093,268,178,real,synthetic,2020-01-02T20:14:44.572484
7094,101,449,synthetic,synthetic,2020-01-02T20:14:44.572484
7095,272,422,real,synthetic,2020-01-02T20:14:44.572484
7096,343,166,synthetic,synthetic,2020-01-02T20:14:44.572484
7097,81,235,real,synthetic,2020-01-02T20:14:44.572484
7098,313,449,synthetic,synthetic,2020-01-02T20:14:44.572484
7099,22,239,real,real,2020-01-02T20:14:44.572484
7100,92,139,real,real,2020-01-02T20:14:44.572484
7101,293,410,real,synthetic,2020-01-02T20:14:44.572484
7102,35,409,real,synthetic,2020-01-02T20:14:44.572484
7103,43,460,synthetic,synthetic,2020-01-02T20:14:44.572484
7104,97,450,synthetic,real,2020-01-02T20:14:44.572484
7105,325,167,synthetic,synthetic,2020-01-02T20:14:44.572484
7106,116,139,synthetic,real,2020-01-02T20:14:44.572484
7107,72,414,synthetic,synthetic,2020-01-02T20:14:44.572484
7108,350,431,synthetic,synthetic,2020-01-02T20:14:44.572484
7109,286,449,synthetic,real,2020-01-02T20:14:44.572484
7110,318,225,real,synthetic,2020-01-02T20:14:44.572484
7111,317,174,real,real,2020-01-02T20:14:44.572484
7112,45,473,real,synthetic,2020-01-02T20:14:44.572484
7113,345,381,synthetic,real,2020-01-02T20:14:44.572484
7114,22,189,real,real,2020-01-02T20:14:44.572484
7115,59,465,real,real,2020-01-02T20:14:44.572484
7116,363,421,synthetic,synthetic,2020-01-02T20:14:44.572484
7117,257,240,synthetic,real,2020-01-02T20:14:44.572484
7118,8,130,real,synthetic,2020-01-02T20:14:44.572484
7119,324,162,synthetic,synthetic,2020-01-02T20:14:44.572484
7120,357,391,real,real,2020-01-02T20:14:44.572484
7121,98,159,real,real,2020-01-02T20:14:44.572484
7122,96,208,real,real,2020-01-02T20:14:44.572484
7123,97,196,synthetic,synthetic,2020-01-02T20:14:44.572484
7124,29,421,synthetic,real,2020-01-02T20:14:44.572484
7125,103,439,real,real,2020-01-02T20:14:44.572484
7126,28,241,real,real,2020-01-02T20:14:44.572484
7127,362,210,real,real,2020-01-02T20:14:44.572484
7128,278,459,real,synthetic,2020-01-02T20:14:44.572484
7129,12,146,synthetic,synthetic,2020-01-02T20:14:44.572484
7130,252,491,synthetic,synthetic,2020-01-02T20:14:44.572484
7131,249,205,real,real,2020-01-02T20:14:44.572484
7132,16,217,real,real,2020-01-02T20:14:44.572484
7133,96,446,synthetic,synthetic,2020-01-02T20:14:44.572484
7134,11,438,real,real,2020-01-02T20:14:44.572484
7135,275,240,synthetic,synthetic,2020-01-02T20:14:44.572484
7136,11,476,real,real,2020-01-02T20:14:44.572484
7137,40,241,real,real,2020-01-02T20:14:44.572484
7138,318,162,real,synthetic,2020-01-02T20:14:44.572484
7139,106,206,real,real,2020-01-02T20:14:44.572484
7140,101,481,synthetic,real,2020-01-02T20:14:44.572484
7141,284,426,synthetic,real,2020-01-02T20:14:44.572484
7142,33,411,synthetic,synthetic,2020-01-02T20:14:44.572484
7143,100,145,real,synthetic,2020-01-02T20:14:44.572484
7144,267,438,synthetic,synthetic,2020-01-02T20:14:44.572484
7145,23,417,synthetic,synthetic,2020-01-02T20:14:44.572484
7146,341,168,synthetic,synthetic,2020-01-02T20:14:44.572484
7147,278,416,real,synthetic,2020-01-02T20:14:44.572484
7148,79,481,synthetic,real,2020-01-02T20:14:44.572484
7149,31,421,real,real,2020-01-02T20:14:44.572484
7150,54,145,real,synthetic,2020-01-02T20:14:44.572484
7151,337,154,synthetic,real,2020-01-02T20:14:44.572484
7152,35,197,synthetic,real,2020-01-02T20:14:44.572484
7153,29,414,real,synthetic,2020-01-02T20:14:44.572484
7154,299,185,synthetic,synthetic,2020-01-02T20:14:44.572484
7155,75,230,synthetic,real,2020-01-02T20:14:44.572484
7156,111,164,real,synthetic,2020-01-02T20:14:44.572484
7157,308,139,real,synthetic,2020-01-02T20:14:44.572484
7158,297,176,real,real,2020-01-02T20:14:44.572484
7159,65,440,real,real,2020-01-02T20:14:44.572484
7160,344,396,real,synthetic,2020-01-02T20:14:44.572484
7161,294,483,real,real,2020-01-02T20:14:44.572484
7162,19,169,real,real,2020-01-02T20:14:44.572484
7163,249,467,real,synthetic,2020-01-02T20:14:44.572484
7164,93,146,real,synthetic,2020-01-02T20:14:44.572484
7165,325,372,real,real,2020-01-02T20:14:44.572484
7166,88,152,real,real,2020-01-02T20:14:44.572484
7167,42,373,synthetic,real,2020-01-02T20:14:44.572484
7168,260,434,real,synthetic,2020-01-02T20:14:44.572484
7169,80,450,real,real,2020-01-02T20:14:44.572484
7170,282,220,synthetic,synthetic,2020-01-02T20:14:44.572484
7171,280,372,real,real,2020-01-02T20:14:44.572484
7172,326,136,synthetic,real,2020-01-02T20:14:44.572484
7173,253,210,synthetic,real,2020-01-02T20:14:44.572484
7174,278,173,synthetic,synthetic,2020-01-02T20:14:44.572484
7175,15,224,synthetic,real,2020-01-02T20:14:44.572484
7176,62,160,synthetic,real,2020-01-02T20:14:44.572484
7177,70,241,synthetic,synthetic,2020-01-02T20:14:44.572484
7178,50,211,real,real,2020-01-02T20:14:44.572484
7179,47,177,real,synthetic,2020-01-02T20:14:44.572484
7180,265,217,real,synthetic,2020-01-02T20:14:44.572484
7181,327,146,synthetic,real,2020-01-02T20:14:44.572484
